Amostragem;Ano;Mes;Grupo;Familia;Genero;Nome_cientifico;Especie;Engenho;Nome_engenho;Quantidade;Preco;Valor;Data_amostragem;Tipo_pesca;Regiao;Ilha;Nome_ilha;Concelho;Nome_concelho;Localidade;Nome_localidade;Tipo_embarcacao;Embarcacao;Nome_embarcacao;Porto_armamento;Nome_porto_armamento;Porto_desembarque;Nome_porto_desembarque;Numero_pescadores;Data_partida;Hora_partida;Data_chegada;Num_dias;Hora_chegada;Num_horas;Banco_pesca;Nome_banco_pesca;Profundidade_pesca_engenho1
98576;2024;12;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;1000;165,78;165780;12/30/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3438;AUSTRIA                             ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;14;12/28/2024;07:00:00;12/30/2024;2;12:16:00;53;1649;TARRAFAL                            ;0
98575;2024;12;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS PUNCTATUS                ;CAVALA BRANCA                       ;13;REDE DE CERCO                       ;4000;149,04;596160;12/30/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3035;PONTA CACIMBA                       ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;18;12/28/2024;08:00:00;12/30/2024;2;12:13:00;52;1740;BOA VISTA                           ;0
98574;2024;12;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;2000;143,5;287000;12/30/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;33;MAYRA                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;12/28/2024;07:00:00;12/30/2024;2;10:24:00;51;1740;BOA VISTA                           ;0
98573;2024;12;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;150;309,2;46380;12/30/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3604;BENGUELA                            ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;8;12/29/2024;05:00:00;12/30/2024;1;10:56:00;29;1708;SUL DE MAIO                         ;0
98572;2024;12;TUNIDEOS                            ;CORYPHAENIDAE                       ;CORYPHAENA                          ;CORYPHAENA HIPPURUS                 ;DOURADO OU LOBO                     ;3;LINHA A MAO                         ;100;243,1;24310;12/30/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;2875;VERA                                ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;8;12/29/2024;05:00:00;12/30/2024;1;11:48:00;30;1718;MAIO                                ;0
98571;2024;12;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;13;REDE DE CERCO                       ;400;200;80000;12/26/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;A;3734;JERUSALEM                           ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;9;12/26/2024;18:00:00;12/26/2024;1;21:00:00;3;2105;SUL DE MAIO                         ;0
98571;2024;12;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;13;REDE DE CERCO                       ;500;400;200000;12/26/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;A;3734;JERUSALEM                           ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;9;12/26/2024;18:00:00;12/26/2024;1;21:00:00;3;2105;SUL DE MAIO                         ;0
98570;2024;12;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;13;REDE DE CERCO                       ;141;400;56400;12/26/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3598;FADAS DO MAR                        ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;8;12/20/2024;10:30:00;12/25/2024;5;18:15:00;127;1740;BOA VISTA                           ;100
98570;2024;12;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS PUNCTATUS                ;CAVALA BRANCA                       ;13;REDE DE CERCO                       ;800;200;160000;12/26/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3598;FADAS DO MAR                        ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;8;12/20/2024;10:30:00;12/25/2024;5;18:15:00;127;1740;BOA VISTA                           ;100
98569;2024;12;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS PUNCTATUS                ;CAVALA BRANCA                       ;13;REDE DE CERCO                       ;5000;150;750000;12/26/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3035;PONTA CACIMBA                       ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;18;12/26/2024;08:00:00;12/26/2024;1;16:00:00;8;1740;BOA VISTA                           ;40,23
98568;2024;12;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS PUNCTATUS                ;CAVALA BRANCA                       ;13;REDE DE CERCO                       ;3000;150;450000;12/26/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3606;MARIO JORGE                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;12/21/2024;12:00:00;12/24/2024;3;17:30:00;77;1740;BOA VISTA                           ;45,72
98567;2024;12;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;1000;143,5;143500;12/24/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3607;TRAFALL                             ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;20;12/22/2024;05:00:00;12/24/2024;2;11:44:00;54;1740;BOA VISTA                           ;0
98567;2024;12;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS PUNCTATUS                ;CAVALA BRANCA                       ;13;REDE DE CERCO                       ;2000;149,04;298080;12/24/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3607;TRAFALL                             ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;20;12/22/2024;05:00:00;12/24/2024;2;11:44:00;54;1740;BOA VISTA                           ;0
98566;2024;12;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;1500;165,78;248670;12/24/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3599;GALILEIA                            ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;12/22/2024;18:00:00;12/24/2024;2;11:48:00;41;1718;MAIO                                ;0
98565;2024;12;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;1500;143,5;215250;12/24/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;36;LU DI BALANTA                       ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;20;12/22/2024;07:00:00;12/24/2024;2;11:40:00;52;1740;BOA VISTA                           ;0
98565;2024;12;DEMERSAIS                           ;CARANGIDAE                          ;CENTROPHORUS                        ;ELAGATIS BIPINNULATA                ;SALMAO RRU                          ;13;REDE DE CERCO                       ;1000;286,29;286290;12/24/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;36;LU DI BALANTA                       ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;20;12/22/2024;07:00:00;12/24/2024;2;11:40:00;52;1740;BOA VISTA                           ;0
98564;2024;12;PEQUENOS PELAGICOS                  ;SCOMBRIDAE                          ;SCOMBER                             ;SCOMBER  COLIAS                     ;CAVALA JAPONESA , LEGITIMA, DE FUNDO;13;REDE DE CERCO                       ;3000;100;300000;12/24/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3606;MARIO JORGE                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;15;12/22/2024;07:00:00;12/24/2024;2;11:35:00;52;1740;BOA VISTA                           ;0
98563;2024;12;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;4;SALTO E VARA                        ;180;93,25;16785;12/24/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;75;DEUS ME DEU                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;8;12/23/2024;05:00:00;12/24/2024;1;11:19:00;30;1708;SUL DE MAIO                         ;0
98563;2024;12;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;4;SALTO E VARA                        ;400;309,2;123680;12/24/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;75;DEUS ME DEU                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;8;12/23/2024;05:00:00;12/24/2024;1;11:19:00;30;1708;SUL DE MAIO                         ;0
98562;2024;12;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;600;309,2;185520;12/24/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3671;SUMAR                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;7;12/23/2024;05:00:00;12/24/2024;1;12:17:00;31;1740;BOA VISTA                           ;0
98561;2024;12;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;3;LINHA A MAO                         ;340;93,25;31705;12/24/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;2897;PEDRA BADEJO                        ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;10;12/20/2024;18:00:00;12/24/2024;4;12:21:00;90;1740;BOA VISTA                           ;0
98560;2024;12;DEMERSAIS                           ;MULLIDAE                            ;PSEUDUPENEUS                        ;PSEUDUPENEUS PRAYENSIS              ;SALMONETE                           ;13;REDE DE CERCO                       ;200;239,34;47868;12/23/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;69;RINCOM                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;14;12/20/2024;18:00:00;12/23/2024;3;10:11:00;64;1913;SAO NICOLAU                         ;0
